prob_density,r,z,vr,vz
0.0,1.4265271575000001e-06,9.130859030000001e-07,-0.0002040093,8.94997e-05
0.0,1.4284617760000002e-06,9.122378555000002e-07,-0.0002035914,8.92451e-05
0.0,1.4303966425000002e-06,9.113903775000001e-07,-0.0002031744,8.89911e-05
0.0,1.432333114e-06,9.105428745e-07,-0.0002027595,8.87383e-05
0.0,1.4342719600000001e-06,9.096950125000001e-07,-0.000202345,8.8486e-05
0.0,1.4362110545000001e-06,9.088477210000001e-07,-0.0002019322,8.82347e-05
0.0,1.4381526705e-06,9.080000075e-07,-0.00020152,8.7984e-05
0.0,1.440095752e-06,9.071523360000001e-07,-0.0002011094,8.77342e-05
0.0,1.4420390815e-06,9.063052365000001e-07,-0.0002006996,8.74852e-05
0.0,1.4439858380000002e-06,9.054573250000002e-07,-0.0002002909,8.72369e-05
0.0,1.4459331625e-06,9.046098485e-07,-0.0001998833,8.69893e-05
0.0,1.447881301e-06,9.037627005000001e-07,-0.0001994771,8.67426e-05
0.0,1.4498326275000001e-06,9.029148500000002e-07,-0.0001990711,8.64963e-05
0.0,1.4517842035000002e-06,9.020675745e-07,-0.0001986674,8.62513e-05
0.0,1.4537374650000002e-06,9.012202510000001e-07,-0.000198263,8.60063e-05
0.0,1.4556930505e-06,9.00372605e-07,-0.0001978599,8.57621e-05
0.0,1.4576488855000002e-06,8.995255355000001e-07,-0.000197459,8.55192e-05
0.0,1.4596072655000001e-06,8.986780500000001e-07,-0.0001970581,8.52766e-05
0.0,1.4615671180000003e-06,8.978306135e-07,-0.0001966591,8.5035e-05
0.0,1.4635272205e-06,8.969837555e-07,-0.0001962604,8.47939e-05
0.0,1.4654907140000002e-06,8.9613612e-07,-0.0001958632,8.45537e-05
0.0,1.467454842e-06,8.952888985e-07,-0.0001954669,8.43142e-05
0.0,1.4694196595e-06,8.944420675000001e-07,-0.0001950719,8.40755e-05
0.0,1.4713878220000003e-06,8.935944840000001e-07,-0.0001946774,8.38373e-05
0.0,1.4733562335e-06,8.927474820000001e-07,-0.0001942844,8.36e-05
0.0,1.4753261470000002e-06,8.919005240000001e-07,-0.0001938922,8.33633e-05
0.0,1.4772986010000001e-06,8.910531640000001e-07,-0.0001935007,8.31273e-05
0.0,1.4792713045000002e-06,8.902063875000001e-07,-0.0001931106,8.28921e-05
0.0,1.4812463085000001e-06,8.893593145000002e-07,-0.0001927212,8.26575e-05
0.0,1.483223062e-06,8.885121835e-07,-0.0001923329,8.24236e-05
0.0,1.4852000655e-06,8.876656370000001e-07,-0.0001919459,8.21906e-05
0.0,1.487180154e-06,8.868184625000001e-07,-0.0001915594,8.19581e-05
0.0,1.489161215e-06,8.85971565e-07,-0.0001911738,8.17262e-05
0.0,1.491142566e-06,8.851252370000001e-07,-0.00019079,8.14954e-05
0.0,1.4931276945e-06,8.8427799e-07,-0.000190406,8.12647e-05
0.0,1.495113072e-06,8.834313320000001e-07,-0.0001900236,8.1035e-05
0.0,1.4970994885e-06,8.82584925e-07,-0.0001896422,8.0806e-05
0.0,1.499088941e-06,8.817379205000001e-07,-0.0001892616,8.05776e-05
0.0,1.5010786425e-06,8.808915060000001e-07,-0.000188882,8.035e-05
0.0,1.5030701190000002e-06,8.80045033e-07,-0.0001885036,8.01231e-05
0.0,1.5050639035e-06,8.791982765000001e-07,-0.0001881261,7.98968e-05
0.0,1.5070579370000001e-06,8.783521110000002e-07,-0.0001877497,7.96713e-05
0.0,1.5090544680000003e-06,8.775055845e-07,-0.000187374,7.94464e-05
0.0,1.5110525930000001e-06,8.766590800000001e-07,-0.0001869992,7.92221e-05
0.0,1.513050967e-06,8.758131690000001e-07,-0.0001866259,7.89987e-05
0.0,1.5150525455000002e-06,8.749666010000001e-07,-0.0001862528,7.87756e-05
0.0,1.5170550190000003e-06,8.741203545e-07,-0.0001858809,7.85534e-05
0.0,1.5190577825000003e-06,8.732746855e-07,-0.0001855104,7.8332e-05
0.0,1.521064362e-06,8.724281060000001e-07,-0.00018514,7.81109e-05
0.0,1.5230711925000001e-06,8.715821225000002e-07,-0.0001847708,7.78905e-05
0.0,1.5250789830000001e-06,8.707364355000001e-07,-0.0001844025,7.76709e-05
0.0,1.5270899275e-06,8.698901225e-07,-0.0001840351,7.74518e-05
0.0,1.5291011230000003e-06,8.690444065000001e-07,-0.0001836689,7.72335e-05
0.0,1.531113934e-06,8.681987140000001e-07,-0.0001833035,7.70159e-05
0.0,1.5331292515e-06,8.673526725000001e-07,-0.0001829387,7.67987e-05
0.0,1.5351448195000001e-06,8.665072295e-07,-0.0001825753,7.65824e-05
0.0,1.5371626445e-06,8.656615440000001e-07,-0.0001822127,7.63667e-05
0.0,1.5391823430000002e-06,8.64815779e-07,-0.0001818509,7.61515e-05
0.0,1.5412022925e-06,8.639706135000001e-07,-0.0001814905,7.59373e-05
0.0,1.5432251245000001e-06,8.631249480000001e-07,-0.0001811304,7.57234e-05
0.0,1.545249212e-06,8.622794640000001e-07,-0.0001807712,7.55102e-05
0.0,1.5472735505e-06,8.614345815000002e-07,-0.0001804135,7.52978e-05
0.0,1.549301383e-06,8.605889485000001e-07,-0.0001800557,7.50856e-05
0.0,1.5513298680000002e-06,8.597437510000001e-07,-0.000179699,7.48742e-05
0.0,1.553358792e-06,8.588990785000001e-07,-0.0001793435,7.46635e-05
0.0,1.55539143e-06,8.58053568e-07,-0.0001789884,7.44533e-05
0.0,1.5574243205e-06,8.57208662e-07,-0.0001786347,7.42438e-05
0.0,1.5594582220000001e-06,8.563640445e-07,-0.0001782816,7.40349e-05
0.0,1.5614952735000003e-06,8.555188290000001e-07,-0.0001779296,7.38267e-05
0.0,1.5635325780000002e-06,8.546742195000001e-07,-0.0001775781,7.3619e-05
0.0,1.5655714500000003e-06,8.538296700000001e-07,-0.0001772279,7.3412e-05
0.0,1.5676129240000001e-06,8.529847540000001e-07,-0.0001768781,7.32055e-05
0.0,1.5696546495e-06,8.521404455000001e-07,-0.0001765296,7.29997e-05
0.0,1.5716984855e-06,8.512959765000001e-07,-0.0001761817,7.27945e-05
0.0,1.573744389e-06,8.504513655000001e-07,-0.0001758348,7.25899e-05
0.0,1.5757905445000002e-06,8.496073630000001e-07,-0.0001754892,7.23861e-05
0.0,1.5778393360000001e-06,8.487629870000001e-07,-0.0001751436,7.21826e-05
0.0,1.5798896775e-06,8.479186855e-07,-0.0001747993,7.19798e-05
0.0,1.5819402710000001e-06,8.470749945000001e-07,-0.0001744559,7.17777e-05
0.0,1.5839940110000002e-06,8.462307235000001e-07,-0.0001741133,7.15761e-05
0.0,1.5860487985e-06,8.45386737e-07,-0.0001737715,7.13752e-05
0.0,1.5881038385e-06,8.445433615000001e-07,-0.0001734306,7.11748e-05
0.0,1.5901625180000002e-06,8.436992085000001e-07,-0.0001730909,7.09752e-05
0.0,1.5922217600000001e-06,8.428555415e-07,-0.000172751,7.07757e-05
0.0,1.5942814130000002e-06,8.42012422e-07,-0.0001724117,7.05768e-05
0.0,1.596344866e-06,8.411684645000001e-07,-0.0001720742,7.03788e-05
0.0,1.5984085705000001e-06,8.403251215e-07,-0.000171737,7.01811e-05
0.0,1.600473139e-06,8.394821430000001e-07,-0.0001714006,6.99841e-05
0.0,1.6025410625000002e-06,8.386385130000001e-07,-0.000171065,6.97876e-05
0.0,1.6046092375000002e-06,8.377954995000001e-07,-0.00017073,6.95917e-05
0.0,1.6066787135000001e-06,8.36952674e-07,-0.0001703964,6.93965e-05
0.0,1.6087511155000001e-06,8.361093770000001e-07,-0.0001700631,6.92017e-05
0.0,1.6108237695e-06,8.352666975000001e-07,-0.0001697314,6.90078e-05
0.0,1.6128981445000003e-06,8.344240380000001e-07,-0.0001693999,6.88142e-05
0.0,1.6149750330000002e-06,8.335810785000001e-07,-0.0001690694,6.86212e-05
0.0,1.6170521735000004e-06,8.327387375000002e-07,-0.0001687394,6.84287e-05
0.0,1.6191314385000002e-06,8.318962570000001e-07,-0.0001684105,6.82369e-05
0.0,1.6212128225000001e-06,8.3105364e-07,-0.000168082,6.80455e-05
0.0,1.6232944580000002e-06,8.302116435000001e-07,-0.0001677548,6.78548e-05
0.0,1.6253786045e-06,8.293693545e-07,-0.0001674283,6.76646e-05
0.0,1.6274644910000001e-06,8.285270860000001e-07,-0.0001671025,6.7475e-05
0.0,1.6295506295000001e-06,8.276854395e-07,-0.0001667777,6.7286e-05
0.0,1.6316396480000002e-06,8.268433560000001e-07,-0.0001664536,6.70975e-05
0.0,1.6337300460000003e-06,8.260014415000001e-07,-0.0001661302,6.69095e-05
0.0,1.6358206955e-06,8.251601510000001e-07,-0.0001658078,6.67221e-05
0.0,1.6379145775000002e-06,8.243182860000001e-07,-0.0001654858,6.65351e-05
0.0,1.6400094945e-06,8.234767315000001e-07,-0.0001651647,6.63487e-05
0.0,1.642104663e-06,8.226358025e-07,-0.0001648448,6.61631e-05
0.0,1.644203399e-06,8.217941695000001e-07,-0.0001645249,6.59776e-05
0.0,1.6463028430000003e-06,8.209529805000001e-07,-0.0001642064,6.57929e-05
0.0,1.6484025390000002e-06,8.201124190000001e-07,-0.0001638883,6.56087e-05
0.0,1.6505061195000001e-06,8.19271031e-07,-0.0001635709,6.54249e-05
0.0,1.6526100990000002e-06,8.184302130000001e-07,-0.0001632541,6.52416e-05
0.0,1.6547144735e-06,8.17589967e-07,-0.0001629382,6.50589e-05
0.0,1.6568227455000001e-06,8.167488955000001e-07,-0.0001626231,6.48767e-05
0.0,1.6589312685e-06,8.159084545000001e-07,-0.0001623085,6.46949e-05
0.0,1.6610404595000001e-06,8.150684780000001e-07,-0.0001619953,6.45139e-05
0.0,1.6631532830000003e-06,8.142277875e-07,-0.000161682,6.43332e-05
0.0,1.6652663580000001e-06,8.13387729e-07,-0.0001613702,6.41531e-05
0.0,1.6673803550000001e-06,8.12548036e-07,-0.0001610586,6.39735e-05
0.0,1.6694977380000001e-06,8.117077315e-07,-0.000160748,6.37944e-05
0.0,1.6716153730000002e-06,8.108680615000001e-07,-0.0001604382,6.36159e-05
0.0,1.673734166e-06,8.100286650000001e-07,-0.0001601292,6.34379e-05
0.0,1.675856117e-06,8.091887530000001e-07,-0.0001598206,6.32603e-05
0.0,1.6779783200000002e-06,8.083494765000001e-07,-0.000159513,6.30833e-05
0.0,1.680101899e-06,8.075103905e-07,-0.0001592061,6.29068e-05
0.0,1.6822284260000002e-06,8.066708760000002e-07,-0.0001588999,6.27308e-05
0.0,1.6843552045e-06,8.058319985000001e-07,-0.0001585945,6.25553e-05
0.0,1.6864835600000002e-06,8.049932355000001e-07,-0.0001582899,6.23804e-05
0.0,1.6886146705e-06,8.041541250000001e-07,-0.000157986,6.2206e-05
0.0,1.6907460335000001e-06,8.033156525000001e-07,-0.0001576824,6.20318e-05
0.0,1.6928791540000001e-06,8.024772260000001e-07,-0.00015738,6.18585e-05
0.0,1.6950148560000002e-06,8.016385245000001e-07,-0.0001570779,6.16854e-05
0.0,1.6971508115000002e-06,8.008004625000001e-07,-0.0001567769,6.15129e-05
0.0,1.6992886865000002e-06,7.999623860000001e-07,-0.0001564765,6.13409e-05
0.0,1.7014289885000002e-06,7.99124099e-07,-0.0001561768,6.11694e-05
0.0,1.7035695440000001e-06,7.98286453e-07,-0.0001558777,6.09983e-05
0.0,1.7057121635000002e-06,7.9744874e-07,-0.0001555792,6.08278e-05
0.0,1.7078570730000002e-06,7.966108735000001e-07,-0.0001552818,6.06578e-05
0.0,1.7100022365000002e-06,7.957736490000001e-07,-0.0001549845,6.04881e-05
0.0,1.7121495885e-06,7.949363125000001e-07,-0.0001546885,6.03191e-05
0.0,1.7142991150000001e-06,7.940988715e-07,-0.0001543927,6.01504e-05
0.0,1.7164488945000003e-06,7.932620745000001e-07,-0.0001540981,5.99824e-05
0.0,1.718600968e-06,7.924251275e-07,-0.0001538035,5.98146e-05
0.0,1.7207551185e-06,7.915881175000001e-07,-0.0001535106,5.96476e-05
0.0,1.7229095220000003e-06,7.907517535000001e-07,-0.0001532172,5.94807e-05
0.0,1.725066306e-06,7.899152100000001e-07,-0.0001529243,5.93142e-05
0.0,1.7272250895e-06,7.890786365000002e-07,-0.0001526335,5.91487e-05
0.0,1.7293841250000002e-06,7.882427110000001e-07,-0.0001523426,5.89833e-05
0.0,1.7315456075e-06,7.87406584e-07,-0.0001520523,5.88185e-05
0.0,1.7337090320000002e-06,7.865704525e-07,-0.0001517628,5.86541e-05
0.0,1.7358727075000001e-06,7.857349705e-07,-0.0001514739,5.84901e-05
0.0,1.738038877e-06,7.84899273e-07,-0.000151186,5.83268e-05
0.0,1.74020695e-06,7.840635895000002e-07,-0.0001508982,5.81637e-05
0.0,1.7423752735000002e-06,7.83228557e-07,-0.0001506118,5.80014e-05
0.0,1.744546118e-06,7.823933025000001e-07,-0.0001503255,5.78393e-05
0.0,1.7467188475000002e-06,7.81558072e-07,-0.0001500397,5.76775e-05
0.0,1.748891828e-06,7.807234945e-07,-0.0001497551,5.75165e-05
0.0,1.7510673355000002e-06,7.79888696e-07,-0.0001494706,5.73557e-05
0.0,1.7532447295e-06,7.79053924e-07,-0.000149187,5.71955e-05
0.0,1.755422374e-06,7.782198065e-07,-0.0001489042,5.70358e-05
0.0,1.757602532e-06,7.773854775000001e-07,-0.0001486217,5.68764e-05
0.0,1.759784599e-06,7.7655117e-07,-0.0001483399,5.67174e-05
0.0,1.7619669165e-06,7.757175180000001e-07,-0.0001480592,5.65591e-05
0.0,1.7641517125e-06,7.748836715000001e-07,-0.0001477785,5.64009e-05
0.0,1.7663384600000003e-06,7.740498335e-07,-0.0001474989,5.62435e-05
0.0,1.7685254580000003e-06,7.732166525000001e-07,-0.0001472192,5.60861e-05
0.0,1.7707148795e-06,7.72383302e-07,-0.0001469399,5.59291e-05
0.0,1.772906316e-06,7.71549939e-07,-0.0001466626,5.57731e-05
0.0,1.7750980025e-06,7.707172345000001e-07,-0.0001463855,5.56174e-05
0.0,1.7772920375000003e-06,7.698843925e-07,-0.0001461084,5.54618e-05
0.0,1.7794881705000003e-06,7.690515095000001e-07,-0.0001458324,5.53069e-05
0.0,1.7816845535000002e-06,7.682192875000001e-07,-0.0001455576,5.51526e-05
0.0,1.7838831890000003e-06,7.673869675000001e-07,-0.000145282,5.49983e-05
0.0,1.7860840270000001e-06,7.6655457e-07,-0.0001450072,5.48444e-05
0.0,1.7882851145000003e-06,7.657228350000001e-07,-0.0001447341,5.46913e-05
0.0,1.7904883365e-06,7.648910500000001e-07,-0.000144461,5.45385e-05
0.0,1.7926938875000003e-06,7.64059144e-07,-0.0001441888,5.43862e-05
0.0,1.7948996875000001e-06,7.632279015000001e-07,-0.000143917,5.42343e-05
0.0,1.7971074825000001e-06,7.623966650000001e-07,-0.0001436467,5.40831e-05
0.0,1.799317754e-06,7.615652555000002e-07,-0.0001433754,5.39317e-05
0.0,1.8015282745e-06,7.607345105000001e-07,-0.0001431047,5.37808e-05
0.0,1.803740629e-06,7.599038360000001e-07,-0.0001428359,5.36307e-05
0.0,1.8059556295000002e-06,7.59072928e-07,-0.0001425669,5.34808e-05
0.0,1.8081708790000002e-06,7.582426865e-07,-0.0001422988,5.33314e-05
0.0,1.810387779e-06,7.574125865000001e-07,-0.0001420313,5.31825e-05
0.0,1.8126075165000001e-06,7.565821855000001e-07,-0.0001417643,5.30339e-05
0.0,1.8148275025000002e-06,7.55752452e-07,-0.0001414977,5.28856e-05
0.0,1.817048935e-06,7.549229400000001e-07,-0.0001412323,5.2738e-05
0.0,1.8192734170000001e-06,7.540930510000001e-07,-0.0001409668,5.25906e-05
0.0,1.8214981475000002e-06,7.532638315e-07,-0.0001407025,5.24437e-05
0.0,1.8237240985000001e-06,7.524349195000001e-07,-0.0001404384,5.22972e-05
0.0,1.8259533335000001e-06,7.516055485000001e-07,-0.0001401752,5.21512e-05
0.0,1.8281828170000002e-06,7.507768480000001e-07,-0.0001399122,5.20054e-05
0.0,1.8304132715e-06,7.499485495e-07,-0.0001396503,5.18603e-05
0.0,1.832647267e-06,7.491197010000001e-07,-0.0001393881,5.17152e-05
0.0,1.8348815110000002e-06,7.482915250000001e-07,-0.0001391272,5.15709e-05
0.0,1.8371164555000002e-06,7.47463853e-07,-0.0001388674,5.14271e-05
0.0,1.8393552190000002e-06,7.466355330000001e-07,-0.0001386067,5.12831e-05
0.0,1.8415942320000001e-06,7.45807886e-07,-0.0001383466,5.11396e-05
0.0,1.8438336515000002e-06,7.449808535000001e-07,-0.0001380889,5.09971e-05
0.0,1.8460771905000002e-06,7.441530665000001e-07,-0.0001378296,5.08543e-05
0.0,1.8483209805000002e-06,7.433259540000002e-07,-0.0001375715,5.0712e-05
0.0,1.850565017e-06,7.424995165000001e-07,-0.0001373147,5.05705e-05
0.0,1.8528131845000002e-06,7.416723255000001e-07,-0.0001370583,5.04293e-05
0.0,1.8550617590000001e-06,7.408457525000002e-07,-0.000136802,5.02882e-05
0.0,1.8573105800000003e-06,7.40019856e-07,-0.0001365473,5.0148e-05
0.0,1.859563202e-06,7.391933325000001e-07,-0.0001362915,5.00076e-05
0.0,1.8618165685e-06,7.383673045e-07,-0.0001360377,4.9868e-05
0.0,1.8640701830000002e-06,7.375419535e-07,-0.0001357841,4.97288e-05
0.0,1.8663272450000003e-06,7.367161100000001e-07,-0.0001355309,4.95898e-05
0.0,1.8685854115e-06,7.358906315e-07,-0.0001352783,4.94513e-05
0.0,1.8708438275000002e-06,7.350658320000001e-07,-0.0001350263,4.93132e-05
0.0,1.873105315e-06,7.342406805e-07,-0.000134775,4.91755e-05
0.0,1.87536829e-06,7.334157575000001e-07,-0.0001345239,4.90381e-05
0.0,1.8776315155000003e-06,7.325915135000001e-07,-0.0001342739,4.89012e-05
0.0,1.8798974120000001e-06,7.317670675e-07,-0.000134024,4.87646e-05
0.0,1.8821652055e-06,7.30942704e-07,-0.0001337747,4.86284e-05
0.0,1.8844332475e-06,7.301190210000001e-07,-0.000133526,4.84925e-05
0.0,1.8867035385000002e-06,7.292952930000001e-07,-0.0001332777,4.8357e-05
0.0,1.8889761585000001e-06,7.284714935000001e-07,-0.00013303,4.82219e-05
0.0,1.8912490260000002e-06,7.276483765e-07,-0.0001327826,4.80871e-05
0.0,1.8935236955000002e-06,7.268253795000001e-07,-0.0001325363,4.79529e-05
0.0,1.8958011495000001e-06,7.260021490000001e-07,-0.0001322899,4.78188e-05
0.0,1.8980788505000004e-06,7.251796025e-07,-0.0001320443,4.76852e-05
0.0,1.9003578835000002e-06,7.243573490000001e-07,-0.0001317993,4.75519e-05
0.0,1.9026401800000003e-06,7.235346925e-07,-0.0001315548,4.74191e-05
0.0,1.9049227230000001e-06,7.227127215e-07,-0.0001313105,4.72865e-05
0.0,1.9072061030000001e-06,7.218912240000001e-07,-0.0001310673,4.71544e-05
0.0,1.9094932500000004e-06,7.210691465000001e-07,-0.0001308241,4.70226e-05
0.0,1.9117806435000004e-06,7.202477555000001e-07,-0.0001305815,4.68911e-05
0.0,1.9140683545000004e-06,7.194270260000001e-07,-0.0001303397,4.67601e-05
0.0,1.9163603605000003e-06,7.186055325000001e-07,-0.000130098,4.66293e-05
0.0,1.9186526130000003e-06,7.177847265e-07,-0.000129857,4.6499e-05
0.0,1.9209451120000003e-06,7.169646085000001e-07,-0.0001296166,4.6369e-05
0.0,1.9232415115e-06,7.161438725e-07,-0.0001293765,4.62393e-05
0.0,1.9255386305e-06,7.153236565000001e-07,-0.0001291367,4.61099e-05
0.0,1.9278359965000003e-06,7.1450413e-07,-0.0001288977,4.5981e-05
0.0,1.9301367025e-06,7.13684189e-07,-0.0001286592,4.58524e-05
0.0,1.932438697e-06,7.12864568e-07,-0.0001284211,4.57241e-05
0.0,1.9347409375e-06,7.120456365e-07,-0.0001281838,4.55963e-05
0.0,1.9370459335e-06,7.112265040000001e-07,-0.0001279469,4.54688e-05
0.0,1.9393528115e-06,7.104074815000001e-07,-0.0001277101,4.53415e-05
0.0,1.941659935e-06,7.095891510000001e-07,-0.0001274747,4.52149e-05
0.0,1.943969205e-06,7.087708380000001e-07,-0.0001272389,4.50884e-05
0.0,1.946280974e-06,7.0795242e-07,-0.0001270041,4.49623e-05
0.0,1.9485929885e-06,7.071346945e-07,-0.0001267694,4.48365e-05
0.0,1.9509065155e-06,7.063172140000001e-07,-0.0001265356,4.47111e-05
0.0,1.953223184e-06,7.05499404e-07,-0.0001263022,4.45861e-05
0.0,1.9555400985e-06,7.046822880000001e-07,-0.0001260693,4.44614e-05
0.0,1.9578578625000003e-06,7.03865653e-07,-0.000125837,4.43371e-05
0.0,1.9601794395e-06,7.03048456e-07,-0.0001256046,4.42129e-05
0.0,1.9625012615000002e-06,7.022319545000001e-07,-0.0001253732,4.40893e-05
0.0,1.9648233285000003e-06,7.014161475e-07,-0.0001251425,4.3966e-05
0.0,1.96714974e-06,7.00599597e-07,-0.0001249116,4.38429e-05
0.0,1.969476478e-06,6.997837140000001e-07,-0.0001246816,4.37203e-05
0.0,1.97180346e-06,6.989685275000001e-07,-0.000124452,4.35979e-05
0.0,1.974134085e-06,6.981528480000001e-07,-0.0001242226,4.34758e-05
0.0,1.976465747e-06,6.973375885e-07,-0.0001239938,4.33541e-05
0.0,1.9787976530000003e-06,6.965230265000001e-07,-0.0001237657,4.32328e-05
0.0,1.981132471e-06,6.957082305e-07,-0.0001235378,4.31117e-05
0.0,1.9834690655000002e-06,6.948935990000001e-07,-0.0001233106,4.29911e-05
0.0,1.9858059040000004e-06,6.94079666e-07,-0.0001230838,4.28707e-05
0.0,1.988144897e-06,6.93265766e-07,-0.0001228571,4.27506e-05
0.0,1.9904864325e-06,6.924517665000001e-07,-0.000122631,4.26308e-05
0.0,1.992828211e-06,6.916384670000001e-07,-0.0001224054,4.25114e-05
0.0,1.995171362e-06,6.908254745e-07,-0.0001221807,4.23924e-05
0.0,1.997517846e-06,6.900121120000001e-07,-0.0001219556,4.22735e-05
0.0,1.9998645730000002e-06,6.8919945e-07,-0.0001217316,4.21551e-05
0.0,2.0022118640000003e-06,6.883873775000001e-07,-0.0001215084,4.20372e-05
0.0,2.0045633035e-06,6.875746560000001e-07,-0.0001212851,4.19194e-05
0.0,2.0069149880000004e-06,6.86762636e-07,-0.0001210622,4.18019e-05
0.0,2.0092669145e-06,6.859513180000001e-07,-0.0001208403,4.16849e-05
0.0,2.011622803e-06,6.8513942e-07,-0.0001206184,4.15681e-05
0.0,2.013979452e-06,6.843280465e-07,-0.0001203971,4.14516e-05
0.0,2.016336344e-06,6.835173755000001e-07,-0.0001201763,4.13356e-05
0.0,2.0186963430000002e-06,6.82706423e-07,-0.0001199558,4.12197e-05
0.0,2.0210579640000004e-06,6.818957005e-07,-0.0001197356,4.11041e-05
0.0,2.0234198285e-06,6.81085682e-07,-0.0001195161,4.09889e-05
0.0,2.0257839205e-06,6.802756865e-07,-0.000119297,4.0874e-05
0.0,2.0281505210000003e-06,6.794656195000001e-07,-0.0001190784,4.07595e-05
0.0,2.0305173665e-06,6.786562570000001e-07,-0.00011886,4.06452e-05
0.0,2.032885531e-06,6.77847231e-07,-0.0001186421,4.05312e-05
0.0,2.0352571205000003e-06,6.77037824e-07,-0.0001184245,4.04175e-05
0.0,2.0376289545e-06,6.762291225e-07,-0.0001182078,4.03042e-05
0.0,2.040001172e-06,6.75421079e-07,-0.0001179917,4.01913e-05
0.0,2.0423777595e-06,6.746123365e-07,-0.0001177756,4.00785e-05
0.0,2.0447545895e-06,6.738043015000001e-07,-0.0001175599,3.99661e-05
0.0,2.0471316625000003e-06,6.729969735000001e-07,-0.0001173449,3.9854e-05
0.0,2.0495124335000003e-06,6.721891795000001e-07,-0.00011713,3.97421e-05
0.0,2.051894268e-06,6.71381816e-07,-0.0001169158,3.96306e-05
0.0,2.054276346e-06,6.7057516e-07,-0.0001167018,3.95193e-05
0.0,2.0566611395e-06,6.697683755e-07,-0.0001164885,3.94085e-05
0.0,2.0590479875000004e-06,6.689616875000001e-07,-0.0001162755,3.92979e-05
0.0,2.0614350775e-06,6.68155709e-07,-0.000116063,3.91876e-05
0.0,2.0638238735000003e-06,6.673499460000001e-07,-0.0001158508,3.90775e-05
0.0,2.0662157430000003e-06,6.665439385e-07,-0.0001156392,3.89679e-05
0.0,2.0686078535e-06,6.65738642e-07,-0.0001154277,3.88584e-05
0.0,2.0710006315e-06,6.64933913e-07,-0.0001152172,3.87494e-05
0.0,2.0733975305000002e-06,6.641285915000001e-07,-0.0001150066,3.86405e-05
0.0,2.0757946705e-06,6.633239815000001e-07,-0.0001147965,3.85319e-05
